站点编号,观测时间,存储时间,累计流量1(立方米),流量计1安装高度(米),小时水量1(立方米/小时),信号强度(百分比),浊度1(度),流速1(米/秒),电量(百分比),电源电压(伏特),水位计1安装高度(米),水位1(米),报警信息
0201330008,2022-05-17 02:55:00,2022-05-17 02:55:19,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 02:50:00,2022-05-17 02:50:22,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 02:45:00,2022-05-17 02:45:20,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 02:40:00,2022-05-17 02:40:20,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 02:35:00,2022-05-17 02:35:18,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 02:30:00,2022-05-17 02:30:17,3667.23391,0.040,0.000,43,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 02:25:00,2022-05-17 02:25:17,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 02:20:00,2022-05-17 02:20:21,3667.23391,0.040,0.000,46,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 02:15:00,2022-05-17 02:15:21,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 02:10:00,2022-05-17 02:10:20,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 02:05:00,2022-05-17 02:05:20,3667.23391,0.040,0.000,46,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 02:00:00,2022-05-17 02:00:19,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 01:55:00,2022-05-17 01:55:19,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 01:50:00,2022-05-17 01:50:21,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 01:45:00,2022-05-17 01:45:20,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 01:40:00,2022-05-17 01:40:20,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 01:35:00,2022-05-17 01:35:23,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 01:30:00,2022-05-17 01:30:32,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 01:25:00,2022-05-17 01:25:19,3667.23391,0.040,0.000,46,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 01:20:00,2022-05-17 01:20:23,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 01:15:00,2022-05-17 01:15:22,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 01:10:00,2022-05-17 01:10:22,3667.23391,0.040,0.000,46,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 01:05:00,2022-05-17 01:05:19,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 01:00:00,2022-05-17 01:00:19,3667.23391,0.040,0.000,37,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 00:55:00,2022-05-17 00:55:18,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 00:50:00,2022-05-17 00:50:21,3667.23391,0.040,0.000,46,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 00:45:00,2022-05-17 00:45:20,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 00:40:00,2022-05-17 00:40:20,3667.23391,0.040,0.000,46,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 00:35:00,2022-05-17 00:35:18,3667.23391,0.040,0.000,46,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 00:30:00,2022-05-17 00:30:23,3667.23391,0.040,0.000,46,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 00:25:00,2022-05-17 00:25:21,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 00:20:00,2022-05-17 00:20:18,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 00:15:00,2022-05-17 00:15:23,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 00:10:00,2022-05-17 00:10:22,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 00:05:00,2022-05-17 00:05:21,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-17 00:00:00,2022-05-17 00:00:20,3667.23391,0.040,0.000,46,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 23:55:00,2022-05-16 23:55:19,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 23:50:00,2022-05-16 23:50:26,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 23:45:00,2022-05-16 23:45:20,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 23:40:00,2022-05-16 23:40:20,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 23:35:00,2022-05-16 23:35:18,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 23:30:00,2022-05-16 23:30:19,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 23:25:00,2022-05-16 23:25:18,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 23:20:00,2022-05-16 23:20:23,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 23:15:00,2022-05-16 23:15:31,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 23:10:00,2022-05-16 23:10:26,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 23:05:00,2022-05-16 23:05:18,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 23:00:00,2022-05-16 23:00:22,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 22:55:00,2022-05-16 22:55:25,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 22:50:00,2022-05-16 22:50:20,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 22:45:00,2022-05-16 22:45:25,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 22:40:00,2022-05-16 22:40:24,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 22:35:00,2022-05-16 22:35:23,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 22:30:00,2022-05-16 22:30:18,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 22:25:00,2022-05-16 22:25:21,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 22:20:00,2022-05-16 22:20:20,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 22:15:00,2022-05-16 22:15:22,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 22:10:00,2022-05-16 22:10:20,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 22:05:00,2022-05-16 22:05:19,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 22:00:00,2022-05-16 22:00:20,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 21:55:00,2022-05-16 21:55:21,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 21:50:00,2022-05-16 21:50:20,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 21:45:00,2022-05-16 21:45:19,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 21:40:00,2022-05-16 21:40:26,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 21:35:00,2022-05-16 21:35:21,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 21:30:00,2022-05-16 21:30:18,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 21:25:00,2022-05-16 21:25:18,3667.23391,0.040,0.000,65,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 21:20:00,2022-05-16 21:20:21,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 21:15:00,2022-05-16 21:15:21,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 21:10:00,2022-05-16 21:10:19,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 21:05:00,2022-05-16 21:05:18,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 21:00:00,2022-05-16 21:00:21,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 20:55:00,2022-05-16 20:55:29,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 20:50:00,2022-05-16 20:50:23,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 20:45:00,2022-05-16 20:45:22,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 20:40:00,2022-05-16 20:40:18,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 20:35:00,2022-05-16 20:35:20,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 20:30:00,2022-05-16 20:30:26,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 20:25:00,2022-05-16 20:25:21,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 20:20:00,2022-05-16 20:20:19,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 20:15:00,2022-05-16 20:15:19,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 20:10:00,2022-05-16 20:10:33,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 20:05:00,2022-05-16 20:05:21,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 20:00:00,2022-05-16 20:00:20,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 19:55:00,2022-05-16 19:55:23,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 19:50:00,2022-05-16 19:50:22,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 19:45:00,2022-05-16 19:45:21,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 19:40:00,2022-05-16 19:40:20,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 19:35:00,2022-05-16 19:35:17,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 19:30:00,2022-05-16 19:30:28,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 19:25:00,2022-05-16 19:25:22,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 19:20:00,2022-05-16 19:20:20,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 19:15:00,2022-05-16 19:15:27,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 19:10:00,2022-05-16 19:10:21,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 19:05:00,2022-05-16 19:05:21,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 19:00:00,2022-05-16 19:00:19,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 18:55:00,2022-05-16 18:55:21,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 18:50:00,2022-05-16 18:50:21,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 18:45:00,2022-05-16 18:45:20,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 18:40:00,2022-05-16 18:40:20,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 18:35:00,2022-05-16 18:35:19,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 18:30:00,2022-05-16 18:30:23,3667.23391,0.040,0.000,37,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 18:25:00,2022-05-16 18:25:27,3667.23391,0.040,0.000,40,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 18:20:00,2022-05-16 18:20:19,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 18:15:00,2022-05-16 18:15:25,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 18:10:00,2022-05-16 18:10:20,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 18:05:00,2022-05-16 18:05:18,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 18:00:00,2022-05-16 18:00:20,3667.23391,0.040,0.000,43,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 17:55:00,2022-05-16 17:55:19,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 17:50:00,2022-05-16 17:50:19,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 17:45:00,2022-05-16 17:45:23,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 17:40:00,2022-05-16 17:40:21,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 17:35:00,2022-05-16 17:35:20,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 17:30:00,2022-05-16 17:30:18,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 17:25:00,2022-05-16 17:25:22,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 17:20:00,2022-05-16 17:20:21,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 17:15:00,2022-05-16 17:15:20,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 17:10:00,2022-05-16 17:10:19,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 17:05:00,2022-05-16 17:05:21,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 17:00:00,2022-05-16 17:00:19,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 16:55:00,2022-05-16 16:55:19,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 16:50:00,2022-05-16 16:50:18,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 16:45:00,2022-05-16 16:45:23,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 16:40:00,2022-05-16 16:40:21,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 16:35:00,2022-05-16 16:35:18,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 16:30:00,2022-05-16 16:30:20,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.043,131
0201330008,2022-05-16 16:25:00,2022-05-16 16:25:22,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 16:20:00,2022-05-16 16:20:22,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 16:15:00,2022-05-16 16:15:20,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 16:10:00,2022-05-16 16:10:20,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 16:05:00,2022-05-16 16:05:20,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 16:00:00,2022-05-16 16:00:19,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.043,131
0201330008,2022-05-16 15:55:00,2022-05-16 15:55:17,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 15:50:00,2022-05-16 15:50:22,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 15:45:00,2022-05-16 15:45:22,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 15:40:00,2022-05-16 15:40:21,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 15:35:00,2022-05-16 15:35:27,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 15:30:00,2022-05-16 15:30:22,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 15:25:00,2022-05-16 15:25:18,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 15:20:00,2022-05-16 15:20:20,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.043,131
0201330008,2022-05-16 15:15:00,2022-05-16 15:15:20,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 15:10:00,2022-05-16 15:10:18,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 15:05:00,2022-05-16 15:05:26,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 15:00:00,2022-05-16 15:00:19,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 14:55:00,2022-05-16 14:55:19,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 14:50:00,2022-05-16 14:50:20,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 14:45:00,2022-05-16 14:45:21,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 14:40:00,2022-05-16 14:40:21,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 14:35:00,2022-05-16 14:35:20,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 14:30:00,2022-05-16 14:30:19,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 14:25:00,2022-05-16 14:25:19,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 14:20:00,2022-05-16 14:20:19,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 14:15:00,2022-05-16 14:15:17,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 14:10:00,2022-05-16 14:10:19,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 14:05:00,2022-05-16 14:05:19,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 14:00:00,2022-05-16 14:00:41,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 13:55:00,2022-05-16 13:55:20,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 13:50:00,2022-05-16 13:50:20,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 13:45:00,2022-05-16 13:45:18,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 13:40:00,2022-05-16 13:40:22,3667.23391,0.040,0.000,62,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 13:35:00,2022-05-16 13:35:20,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 13:30:00,2022-05-16 13:30:18,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 13:25:00,2022-05-16 13:25:21,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 13:20:00,2022-05-16 13:20:19,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 13:15:00,2022-05-16 13:15:19,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 13:10:00,2022-05-16 13:10:19,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 13:05:00,2022-05-16 13:05:17,3667.23391,0.040,0.000,50,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 13:00:00,2022-05-16 13:00:21,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 12:55:00,2022-05-16 12:55:23,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 12:50:00,2022-05-16 12:50:20,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 12:45:00,2022-05-16 12:45:19,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 12:40:00,2022-05-16 12:40:19,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 12:35:00,2022-05-16 12:35:17,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 12:30:00,2022-05-16 12:30:22,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 12:25:00,2022-05-16 12:25:22,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 12:20:00,2022-05-16 12:20:21,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 12:15:00,2022-05-16 12:15:17,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 12:10:00,2022-05-16 12:10:21,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 12:05:00,2022-05-16 12:05:18,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 12:00:00,2022-05-16 12:00:21,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 11:55:00,2022-05-16 11:55:19,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 11:50:00,2022-05-16 11:50:19,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 11:45:00,2022-05-16 11:45:17,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 11:40:00,2022-05-16 11:40:22,3667.23391,0.040,0.000,59,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 11:35:00,2022-05-16 11:35:21,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 11:30:00,2022-05-16 11:30:20,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 11:25:00,2022-05-16 11:25:23,3667.23391,0.040,0.000,56,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 11:20:00,2022-05-16 11:20:23,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 11:15:00,2022-05-16 11:15:22,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
0201330008,2022-05-16 11:10:00,2022-05-16 11:10:22,3667.23391,0.040,0.000,53,0.1,0.000,0.0,0.30,0.000,0.040,131
